roundid,holeid,hnum,shotid,stroke,startpos,holedis,shots_to_hole_out,holedis_yards
120454,2163680,18,7114757,7,4,1,1,0.3333333333333333
121480,2182131,1,7178144,4,4,7,2,2.3333333333333335
121480,2182131,1,7178145,5,4,1,1,0.3333333333333333
121480,2182132,2,7178149,4,4,16,2,5.333333333333333
121480,2182132,2,7178150,5,4,1,1,0.3333333333333333
121480,2182133,3,7178154,4,4,13,2,4.333333333333333
121480,2182133,3,7178155,5,4,1,1,0.3333333333333333
121480,2182134,4,7178158,3,4,15,2,5.0
121480,2182134,4,7178159,4,4,3,1,1.0
121480,2182135,5,7178164,5,4,1,1,0.3333333333333333
121480,2182136,6,7178167,3,4,6,1,2.0
121480,2182137,7,7178171,4,4,2,1,0.6666666666666666
121480,2182138,8,7178174,3,4,14,1,4.666666666666667
121480,2182139,9,7178177,3,4,18,2,6.0
121480,2182139,9,7178178,4,4,1,1,0.3333333333333333
121480,2182140,10,7178182,4,4,22,2,7.333333333333333
121480,2182140,10,7178183,5,4,10,1,3.3333333333333335
121480,2182141,11,7178185,2,4,17,2,5.666666666666667
121480,2182141,11,7178186,3,4,1,1,0.3333333333333333
121480,2182142,12,7178190,4,4,12,2,4.0
121480,2182142,12,7178191,5,4,1,1,0.3333333333333333
121480,2182144,14,7178196,2,4,30,2,10.0
121480,2182144,14,7178197,3,4,1,1,0.3333333333333333
121480,2182145,15,7178200,3,4,25,2,8.333333333333334
121480,2182145,15,7178201,4,4,6,1,2.0
121480,2182146,16,7178205,4,4,15,2,5.0
121480,2182146,16,7178206,5,4,1,1,0.3333333333333333
121480,2182147,17,7178209,3,4,14,1,4.666666666666667
121480,2182148,18,7178213,4,4,10,2,3.3333333333333335
121480,2182148,18,7178214,5,4,1,1,0.3333333333333333
120916,2171979,1,7144306,4,4,22,2,7.333333333333333
120916,2171979,1,7144307,5,4,2,1,0.6666666666666666
120916,2171980,2,7144311,4,4,4,2,1.3333333333333333
120916,2171980,2,7144312,5,4,1,1,0.3333333333333333
120916,2171981,3,7144315,3,4,6,2,2.0
120916,2171981,3,7144316,4,4,1,1,0.3333333333333333
120916,2171982,4,7144318,2,4,18,2,6.0
120916,2171982,4,7144319,3,4,1,1,0.3333333333333333
120916,2171983,5,7144322,3,4,24,2,8.0
120916,2171983,5,7144323,4,4,3,1,1.0
120916,2171984,6,7144327,4,4,5,1,1.6666666666666667
120916,2171985,7,7144331,4,4,24,2,8.0
120916,2171985,7,7144332,5,4,3,1,1.0
120916,2171986,8,7144337,5,4,1,1,0.3333333333333333
120916,2171987,9,7144343,6,4,5,1,1.6666666666666667
120916,2171988,10,7144348,5,4,2,1,0.6666666666666666
120916,2171989,11,7144351,3,4,18,2,6.0
120916,2171989,11,7144352,4,4,1,1,0.3333333333333333
120916,2171990,12,7144356,4,4,12,2,4.0
120916,2171990,12,7144357,5,4,1,1,0.3333333333333333
120916,2171991,13,7144359,2,4,60,3,20.0
120916,2171991,13,7144360,3,4,4,2,1.3333333333333333
120916,2171991,13,7144361,4,4,1,1,0.3333333333333333
120916,2171992,14,7144364,3,4,33,3,11.0
120916,2171992,14,7144365,4,4,4,2,1.3333333333333333
120916,2171992,14,7144366,5,4,1,1,0.3333333333333333
120916,2171993,15,7144370,4,4,5,1,1.6666666666666667
120916,2171994,16,7144374,4,4,11,2,3.6666666666666665
120916,2171994,16,7144375,5,4,1,1,0.3333333333333333
120916,2171995,17,7144379,4,4,12,2,4.0
120916,2171995,17,7144380,5,4,1,1,0.3333333333333333
120916,2171996,18,7144385,5,4,1,1,0.3333333333333333
121030,2174040,10,7151676,4,4,18,2,6.0
121030,2174040,10,7151677,5,4,2,1,0.6666666666666666
121030,2174041,11,7151681,4,4,3,1,1.0
121030,2174042,12,7151685,4,4,18,2,6.0
121030,2174042,12,7151686,5,4,1,1,0.3333333333333333
121030,2174043,13,7151688,2,4,24,2,8.0
121030,2174043,13,7151689,3,4,1,1,0.3333333333333333
121030,2174044,14,7151692,3,4,15,2,5.0
121030,2174044,14,7151693,4,4,2,1,0.6666666666666666
121030,2174045,15,7151696,3,4,18,1,6.0
121030,2174046,16,7151700,4,4,2,1,0.6666666666666666
121030,2174047,17,7151703,3,4,36,1,12.0
121030,2174048,18,7151707,4,4,12,2,4.0
121030,2174048,18,7151708,5,4,1,1,0.3333333333333333
121256,2178099,1,7165131,4,4,8,2,2.6666666666666665
121256,2178099,1,7165132,5,4,2,1,0.6666666666666666
121256,2178100,2,7165135,3,4,3,1,1.0
121256,2178101,3,7165139,4,4,10,2,3.3333333333333335
121256,2178101,3,7165140,5,4,1,1,0.3333333333333333
121256,2178102,4,7165143,3,4,15,2,5.0
121256,2178102,4,7165144,4,4,2,1,0.6666666666666666
121256,2178103,5,7165147,3,4,20,2,6.666666666666667
121256,2178103,5,7165148,4,4,4,1,1.3333333333333333
121256,2178104,6,7165150,2,4,6,2,2.0
121256,2178104,6,7165151,3,4,1,1,0.3333333333333333
121256,2178105,7,7165154,3,4,19,2,6.333333333333333
121256,2178105,7,7165155,4,4,2,1,0.6666666666666666
121256,2178106,8,7165160,5,4,12,1,4.0
121256,2178107,9,7165164,4,4,4,1,1.3333333333333333
121256,2178108,10,7165169,5,4,3,1,1.0
121256,2178109,11,7165172,3,4,3,1,1.0
121256,2178110,12,7165175,3,4,10,2,3.3333333333333335
121256,2178110,12,7165176,4,4,1,1,0.3333333333333333
121256,2178111,13,7165180,4,4,6,2,2.0
121256,2178111,13,7165181,5,4,1,1,0.3333333333333333
121256,2178112,14,7165185,4,4,4,1,1.3333333333333333
121256,2178113,15,7165188,3,4,12,2,4.0
121256,2178113,15,7165189,4,4,1,1,0.3333333333333333
121256,2178114,16,7165193,4,4,1,1,0.3333333333333333
121256,2178115,17,7165196,3,4,6,1,2.0
121256,2178116,18,7165199,3,4,8,2,2.6666666666666665
121256,2178116,18,7165200,4,4,1,1,0.3333333333333333
121421,2181069,1,7174622,3,4,8,2,2.6666666666666665
121421,2181069,1,7174623,4,4,3,1,1.0
121421,2181070,2,7174627,4,4,10,2,3.3333333333333335
121421,2181070,2,7174628,5,4,1,1,0.3333333333333333
121421,2181071,3,7174631,3,4,4,1,1.3333333333333333
121421,2181072,4,7174634,3,4,4,1,1.3333333333333333
121421,2181073,5,7174637,3,4,13,1,4.333333333333333
121421,2181074,6,7174640,3,4,17,2,5.666666666666667
121421,2181074,6,7174641,4,4,1,1,0.3333333333333333
121421,2181075,7,7174646,5,4,1,1,0.3333333333333333
121421,2181076,8,7174649,3,4,7,1,2.3333333333333335
121421,2181077,9,7174653,4,4,12,2,4.0
121421,2181077,9,7174654,5,4,1,1,0.3333333333333333
121878,2189277,1,7201837,3,4,14,2,4.666666666666667
121878,2189277,1,7201838,4,4,1,1,0.3333333333333333
122109,2193435,1,7215603,4,4,62,2,20.666666666666668
122109,2193435,1,7215604,5,4,3,1,1.0
122109,2193436,2,7215608,4,4,9,2,3.0
122109,2193436,2,7215609,5,4,1,1,0.3333333333333333
122109,2193437,3,7215612,3,4,45,2,15.0
122109,2193437,3,7215613,4,4,1,1,0.3333333333333333
122110,2193453,1,7215617,4,4,33,2,11.0
122110,2193453,1,7215618,5,4,2,1,0.6666666666666666
122110,2193454,2,7215621,3,4,18,2,6.0
122110,2193454,2,7215622,4,4,1,1,0.3333333333333333
122110,2193455,3,7215625,3,4,63,2,21.0
122110,2193455,3,7215626,4,4,3,1,1.0
122110,2193456,4,7215630,4,4,2,1,0.6666666666666666
122110,2193457,5,7215633,3,4,33,2,11.0
122110,2193457,5,7215634,4,4,2,1,0.6666666666666666
122110,2193458,6,7215638,4,4,18,2,6.0
122110,2193458,6,7215639,5,4,1,1,0.3333333333333333
122110,2193459,7,7215643,4,4,22,2,7.333333333333333
122110,2193459,7,7215644,5,4,1,1,0.3333333333333333
122110,2193460,8,7215648,4,4,50,2,16.666666666666668
122110,2193460,8,7215649,5,4,4,1,1.3333333333333333
122110,2193462,10,7215656,3,4,35,2,11.666666666666666
122110,2193462,10,7215657,4,4,3,1,1.0
122110,2193463,11,7215661,4,4,2,1,0.6666666666666666
122110,2193464,12,7215665,4,4,25,2,8.333333333333334
122110,2193464,12,7215666,5,4,1,1,0.3333333333333333
122110,2193465,13,7215670,4,4,3,1,1.0
122110,2193466,14,7215674,4,4,33,1,11.0
122110,2193467,15,7215678,3,4,2,1,0.6666666666666666
122110,2193468,16,7215681,3,4,27,2,9.0
122110,2193468,16,7215682,4,4,2,1,0.6666666666666666
122110,2193469,17,7215685,3,4,9,1,3.0
122472,2199969,1,7240337,4,4,9,1,3.0
122472,2199970,2,7240340,3,4,25,2,8.333333333333334
122472,2199970,2,7240341,4,4,2,1,0.6666666666666666
122472,2199971,3,7240344,3,4,15,2,5.0
122472,2199971,3,7240345,4,4,1,1,0.3333333333333333
122472,2199972,4,7240348,3,4,6,1,2.0
122472,2199973,5,7240352,4,4,5,2,1.6666666666666667
122472,2199973,5,7240353,5,4,1,1,0.3333333333333333
122472,2199974,6,7240357,4,4,2,1,0.6666666666666666
122472,2199975,7,7240361,4,4,1,1,0.3333333333333333
122472,2199976,8,7240367,6,4,5,2,1.6666666666666667
122472,2199976,8,7240368,7,4,1,1,0.3333333333333333
122472,2199977,9,7240372,4,4,2,1,0.6666666666666666
122472,2199978,10,7240377,5,4,7,2,2.3333333333333335
122472,2199978,10,7240378,6,4,1,1,0.3333333333333333
122472,2199979,11,7240381,3,4,45,3,15.0
122472,2199979,11,7240382,4,4,5,2,1.6666666666666667
122472,2199979,11,7240383,5,4,1,1,0.3333333333333333
122472,2199980,12,7240388,5,4,7,1,2.3333333333333335
122472,2199981,13,7240391,3,4,12,2,4.0
122472,2199981,13,7240392,4,4,1,1,0.3333333333333333
122472,2199982,14,7240396,4,4,18,2,6.0
122472,2199982,14,7240397,5,4,1,1,0.3333333333333333
122472,2199983,15,7240400,3,4,15,2,5.0
122472,2199983,15,7240401,4,4,1,1,0.3333333333333333
122472,2199984,16,7240406,5,4,2,1,0.6666666666666666
122472,2199985,17,7240409,3,4,24,2,8.0
122472,2199985,17,7240410,4,4,1,1,0.3333333333333333
122472,2199986,18,7240413,3,4,42,3,14.0
122472,2199986,18,7240414,4,4,4,2,1.3333333333333333
122472,2199986,18,7240415,5,4,1,1,0.3333333333333333
125770,2259333,1,7447770,3,4,18,2,6.0
125770,2259333,1,7447771,4,4,1,1,0.3333333333333333
125770,2259334,2,7447775,4,4,5,1,1.6666666666666667
125770,2259335,3,7447778,3,4,10,1,3.3333333333333335
125770,2259336,4,7447783,4,4,14,2,4.666666666666667
125770,2259336,4,7447784,5,4,1,1,0.3333333333333333
125770,2259337,5,7447788,4,4,19,2,6.333333333333333
125770,2259337,5,7447789,5,4,1,1,0.3333333333333333
125770,2259338,6,7447792,3,4,1,1,0.3333333333333333
125770,2259339,7,7447797,5,4,15,2,5.0
125770,2259339,7,7447798,6,4,2,1,0.6666666666666666
125770,2259340,8,7447801,3,4,12,2,4.0
125770,2259340,8,7447802,4,4,1,1,0.3333333333333333
125770,2259341,9,7447806,4,4,9,1,3.0
125770,2259342,10,7447809,3,4,20,2,6.666666666666667
125770,2259342,10,7447810,4,4,2,1,0.6666666666666666
125770,2259343,11,7447812,2,4,20,2,6.666666666666667
125770,2259343,11,7447813,3,4,3,1,1.0
125770,2259344,12,7447817,4,4,3,1,1.0
122727,2204559,1,7257336,4,4,5,1,1.6666666666666667
122727,2204560,2,7257340,4,4,4,1,1.3333333333333333
122727,2204561,3,7257343,3,4,5,2,1.6666666666666667
122727,2204561,3,7257344,4,4,1,1,0.3333333333333333
122727,2204562,4,7257346,2,4,54,2,18.0
122727,2204562,4,7257347,3,4,4,1,1.3333333333333333
122727,2204563,5,7257352,5,4,18,2,6.0
122727,2204563,5,7257353,6,4,1,1,0.3333333333333333
122727,2204564,6,7257356,3,4,9,2,3.0
122727,2204564,6,7257357,4,4,1,1,0.3333333333333333
122727,2204565,7,7257361,4,4,2,1,0.6666666666666666
122727,2204566,8,7257368,7,4,25,2,8.333333333333334
122727,2204566,8,7257369,8,4,2,1,0.6666666666666666
122727,2204567,9,7257372,3,4,18,2,6.0
122727,2204567,9,7257373,4,4,1,1,0.3333333333333333
122727,2204568,10,7257377,4,4,4,1,1.3333333333333333
122727,2204569,11,7257380,3,4,12,2,4.0
122727,2204569,11,7257381,4,4,1,1,0.3333333333333333
122727,2204570,12,7257385,4,4,7,1,2.3333333333333335
122727,2204571,13,7257388,3,4,10,2,3.3333333333333335
122727,2204571,13,7257389,4,4,1,1,0.3333333333333333
122727,2204572,14,7257393,4,4,21,2,7.0
122727,2204572,14,7257394,5,4,1,1,0.3333333333333333
122727,2204573,15,7257397,3,4,7,2,2.3333333333333335
122727,2204573,15,7257398,4,4,1,1,0.3333333333333333
122727,2204574,16,7257402,4,4,7,2,2.3333333333333335
122727,2204574,16,7257403,5,4,1,1,0.3333333333333333
122727,2204575,17,7257406,3,4,3,1,1.0
122727,2204576,18,7257410,4,4,19,1,6.333333333333333
122737,2204748,10,7258074,5,4,6,1,2.0
122737,2204749,11,7258077,3,4,6,1,2.0
122737,2204750,12,7258080,3,4,7,2,2.3333333333333335
122737,2204750,12,7258081,4,4,1,1,0.3333333333333333
122737,2204751,13,7258084,3,4,35,3,11.666666666666666
122737,2204751,13,7258085,4,4,4,2,1.3333333333333333
122737,2204751,13,7258086,5,4,1,1,0.3333333333333333
122737,2204752,14,7258089,3,4,4,1,1.3333333333333333
122737,2204753,15,7258093,4,4,8,1,2.6666666666666665
122737,2204754,16,7258096,3,4,1,1,0.3333333333333333
122737,2204755,17,7258100,4,4,2,1,0.6666666666666666
122737,2204756,18,7258104,4,4,7,1,2.3333333333333335
123128,2211786,10,7281800,4,4,25,2,8.333333333333334
123128,2211786,10,7281801,5,4,5,1,1.6666666666666667
123128,2211787,11,7281804,3,4,14,2,4.666666666666667
123128,2211787,11,7281805,4,4,2,1,0.6666666666666666
123128,2211788,12,7281808,3,4,20,2,6.666666666666667
123128,2211788,12,7281809,4,4,6,1,2.0
123128,2211789,13,7281812,3,4,32,2,10.666666666666666
123128,2211789,13,7281813,4,4,1,1,0.3333333333333333
123128,2211790,14,7281816,3,4,8,1,2.6666666666666665
123128,2211791,15,7281820,4,4,5,1,1.6666666666666667
123128,2211792,16,7281823,3,4,1,1,0.3333333333333333
123128,2211793,17,7281826,3,4,40,2,13.333333333333334
123128,2211793,17,7281827,4,4,5,1,1.6666666666666667
123128,2211794,18,7281830,3,4,20,2,6.666666666666667
123128,2211794,18,7281831,4,4,4,1,1.3333333333333333
122833,2206467,1,7263577,3,4,40,3,13.333333333333334
122833,2206467,1,7263578,4,4,6,2,2.0
122833,2206467,1,7263579,5,4,1,1,0.3333333333333333
122833,2206468,2,7263582,3,4,15,2,5.0
122833,2206468,2,7263583,4,4,1,1,0.3333333333333333
122833,2206469,3,7263587,4,4,1,1,0.3333333333333333
122833,2206470,4,7263591,4,4,12,2,4.0
122833,2206470,4,7263592,5,4,1,1,0.3333333333333333
122951,2208591,1,7271009,3,4,20,2,6.666666666666667
122951,2208591,1,7271010,4,4,1,1,0.3333333333333333
122951,2208592,2,7271012,2,4,30,2,10.0
122951,2208592,2,7271013,3,4,6,1,2.0
122951,2208593,3,7271017,4,4,12,2,4.0
122951,2208593,3,7271018,5,4,1,1,0.3333333333333333
122951,2208594,4,7271021,3,4,12,2,4.0
122951,2208594,4,7271022,4,4,1,1,0.3333333333333333
122951,2208595,5,7271025,3,4,20,2,6.666666666666667
122951,2208595,5,7271026,4,4,5,1,1.6666666666666667
122951,2208596,6,7271028,2,4,2,1,0.6666666666666666
122951,2208597,7,7271032,4,4,6,1,2.0
122951,2208598,8,7271036,4,4,8,2,2.6666666666666665
122951,2208598,8,7271037,5,4,1,1,0.3333333333333333
122951,2208599,9,7271040,3,4,15,2,5.0
122951,2208599,9,7271041,4,4,1,1,0.3333333333333333
122951,2208600,10,7271045,4,4,4,1,1.3333333333333333
122951,2208601,11,7271048,3,4,3,1,1.0
122951,2208602,12,7271051,3,4,10,2,3.3333333333333335
122951,2208602,12,7271052,4,4,2,1,0.6666666666666666
122951,2208603,13,7271056,4,4,1,1,0.3333333333333333
122951,2208604,14,7271060,4,4,1,1,0.3333333333333333
122951,2208605,15,7271064,4,4,10,2,3.3333333333333335
122951,2208605,15,7271065,5,4,1,1,0.3333333333333333
122951,2208606,16,7271068,3,4,3,1,1.0
122951,2208607,17,7271070,2,4,10,2,3.3333333333333335
122951,2208607,17,7271071,3,4,1,1,0.3333333333333333
122951,2208608,18,7271075,4,4,1,1,0.3333333333333333
122952,2208609,1,7271078,3,4,6,1,2.0
122952,2208610,2,7271081,3,4,4,1,1.3333333333333333
122952,2208611,3,7271085,4,4,10,2,3.3333333333333335
122952,2208611,3,7271086,5,4,1,1,0.3333333333333333
122952,2208612,4,7271089,3,4,10,2,3.3333333333333335
122952,2208612,4,7271090,4,4,1,1,0.3333333333333333
122952,2208613,5,7271094,4,4,1,1,0.3333333333333333
122952,2208614,6,7271096,2,4,30,2,10.0
122952,2208614,6,7271097,3,4,7,1,2.3333333333333335
122952,2208615,7,7271100,3,4,30,2,10.0
122952,2208615,7,7271101,4,4,2,1,0.6666666666666666
122952,2208616,8,7271105,4,4,20,2,6.666666666666667
122952,2208616,8,7271106,5,4,4,1,1.3333333333333333
122952,2208617,9,7271110,4,4,2,1,0.6666666666666666
122952,2208618,10,7271113,3,4,25,2,8.333333333333334
122952,2208618,10,7271114,4,4,5,1,1.6666666666666667
122952,2208619,11,7271116,2,4,8,2,2.6666666666666665
122952,2208619,11,7271117,3,4,1,1,0.3333333333333333
122952,2208620,12,7271121,4,4,1,1,0.3333333333333333
122952,2208621,13,7271125,4,4,3,1,1.0
122952,2208622,14,7271129,4,4,12,2,4.0
122952,2208622,14,7271130,5,4,5,1,1.6666666666666667
122952,2208623,15,7271133,3,4,15,2,5.0
122952,2208623,15,7271134,4,4,2,1,0.6666666666666666
122952,2208624,16,7271137,3,4,5,1,1.6666666666666667
122952,2208625,17,7271139,2,4,10,2,3.3333333333333335
122952,2208625,17,7271140,3,4,1,1,0.3333333333333333
122952,2208626,18,7271143,3,4,15,1,5.0
125771,2259351,1,7447820,3,4,15,1,5.0
125771,2259352,2,7447824,4,4,15,2,5.0
125771,2259352,2,7447825,5,4,1,1,0.3333333333333333
125771,2259353,3,7447827,2,4,15,2,5.0
125771,2259353,3,7447828,3,4,2,1,0.6666666666666666
125771,2259354,4,7447831,3,4,18,2,6.0
125771,2259354,4,7447832,4,4,2,1,0.6666666666666666
125771,2259355,5,7447835,4,4,2,1,0.6666666666666666
125771,2259356,6,7447839,3,4,10,2,3.3333333333333335
125771,2259356,6,7447840,4,4,2,1,0.6666666666666666
123132,2211849,1,7281910,4,4,40,2,13.333333333333334
123132,2211849,1,7281911,5,4,4,1,1.3333333333333333
123132,2211850,2,7281915,4,4,2,1,0.6666666666666666
123132,2211851,3,7281919,4,4,12,2,4.0
123132,2211851,3,7281920,5,4,1,1,0.3333333333333333
123132,2211852,4,7281922,2,4,32,2,10.666666666666666
123132,2211852,4,7281923,3,4,3,1,1.0
123132,2211853,5,7281927,4,4,5,1,1.6666666666666667
123132,2211854,6,7281930,3,4,15,2,5.0
123132,2211854,6,7281931,4,4,1,1,0.3333333333333333
123132,2211855,7,7281935,4,4,6,1,2.0
123132,2211856,8,7281939,4,4,8,2,2.6666666666666665
123132,2211856,8,7281940,5,4,1,1,0.3333333333333333
123132,2211857,9,7281943,3,4,15,1,5.0
123132,2211858,10,7281946,3,4,28,2,9.333333333333334
123132,2211858,10,7281947,4,4,1,1,0.3333333333333333
123132,2211859,11,7281950,3,4,42,2,14.0
123132,2211859,11,7281951,4,4,2,1,0.6666666666666666
123132,2211860,12,7281956,5,4,18,2,6.0
123132,2211860,12,7281957,6,4,2,1,0.6666666666666666
123132,2211861,13,7281960,3,4,2,1,0.6666666666666666
123132,2211862,14,7281963,3,4,6,1,2.0
123132,2211863,15,7281965,2,4,72,3,24.0
123132,2211863,15,7281966,3,4,12,2,4.0
123132,2211863,15,7281967,4,4,1,1,0.3333333333333333
123132,2211864,16,7281970,3,4,50,2,16.666666666666668
123132,2211864,16,7281971,4,4,4,1,1.3333333333333333
123132,2211865,17,7281973,2,4,24,2,8.0
123132,2211865,17,7281974,3,4,2,1,0.6666666666666666
123158,2212317,1,7283789,3,4,40,3,13.333333333333334
123158,2212317,1,7283790,4,4,6,2,2.0
123158,2212317,1,7283791,5,4,1,1,0.3333333333333333
123158,2212318,2,7283794,3,4,15,2,5.0
123158,2212318,2,7283795,4,4,1,1,0.3333333333333333
123158,2212319,3,7283799,4,4,1,1,0.3333333333333333
123158,2212320,4,7283803,4,4,12,2,4.0
123158,2212320,4,7283804,5,4,1,1,0.3333333333333333
123158,2212321,5,7283807,3,4,20,2,6.666666666666667
123158,2212321,5,7283808,4,4,1,1,0.3333333333333333
123158,2212322,6,7283811,3,4,13,2,4.333333333333333
123158,2212322,6,7283812,4,4,2,1,0.6666666666666666
123158,2212323,7,7283815,3,4,10,1,3.3333333333333335
123158,2212324,8,7283818,3,4,3,1,1.0
123158,2212325,9,7283823,5,4,18,2,6.0
123158,2212325,9,7283824,6,4,1,1,0.3333333333333333
123158,2212326,10,7283828,4,4,20,2,6.666666666666667
123158,2212326,10,7283829,5,4,1,1,0.3333333333333333
123158,2212327,11,7283833,4,4,15,2,5.0
123158,2212327,11,7283834,5,4,1,1,0.3333333333333333
123158,2212328,12,7283838,4,4,10,2,3.3333333333333335
123158,2212328,12,7283839,5,4,1,1,0.3333333333333333
123158,2212329,13,7283841,2,4,15,1,5.0
123158,2212330,14,7283844,3,4,8,1,2.6666666666666665
123158,2212331,15,7283848,4,4,13,2,4.333333333333333
123158,2212331,15,7283849,5,4,1,1,0.3333333333333333
123158,2212332,16,7283851,2,4,28,2,9.333333333333334
123158,2212332,16,7283852,3,4,1,1,0.3333333333333333
123158,2212333,17,7283856,4,4,4,1,1.3333333333333333
123158,2212334,18,7283860,4,4,3,1,1.0
123159,2212335,1,7283864,4,4,7,1,2.3333333333333335
123159,2212336,2,7283867,3,4,40,2,13.333333333333334
123159,2212336,2,7283868,4,4,6,1,2.0
123159,2212337,3,7283872,4,4,16,1,5.333333333333333
123159,2212338,4,7283874,2,4,4,1,1.3333333333333333
123159,2212339,5,7283879,5,4,6,1,2.0
123159,2212340,6,7283883,4,4,2,1,0.6666666666666666
123159,2212341,7,7283887,4,4,1,1,0.3333333333333333
123159,2212342,8,7283891,4,4,15,2,5.0
123159,2212342,8,7283892,5,4,1,1,0.3333333333333333
123159,2212343,9,7283896,4,4,3,1,1.0
123159,2212344,10,7283899,3,4,10,2,3.3333333333333335
123159,2212344,10,7283900,4,4,1,1,0.3333333333333333
123159,2212345,11,7283903,3,4,6,2,2.0
123159,2212345,11,7283904,4,4,1,1,0.3333333333333333
123159,2212346,12,7283909,5,4,14,2,4.666666666666667
123159,2212346,12,7283910,6,4,1,1,0.3333333333333333
123159,2212347,13,7283913,3,4,16,2,5.333333333333333
123159,2212347,13,7283914,4,4,4,1,1.3333333333333333
123159,2212348,14,7283917,3,4,8,2,2.6666666666666665
123159,2212348,14,7283918,4,4,1,1,0.3333333333333333
123159,2212349,15,7283921,3,4,16,2,5.333333333333333
123159,2212349,15,7283922,4,4,1,1,0.3333333333333333
123159,2212350,16,7283927,5,4,10,2,3.3333333333333335
123159,2212350,16,7283928,6,4,1,1,0.3333333333333333
123159,2212351,17,7283932,4,4,3,1,1.0
123159,2212352,18,7283937,5,4,6,2,2.0
123159,2212352,18,7283938,6,4,1,1,0.3333333333333333
124095,2229183,1,7342653,3,4,40,2,13.333333333333334
124095,2229183,1,7342654,4,4,3,1,1.0
124095,2229184,2,7342657,3,4,12,2,4.0
124095,2229184,2,7342658,4,4,4,1,1.3333333333333333
124095,2229185,3,7342663,5,4,5,2,1.6666666666666667
124095,2229185,3,7342664,6,4,1,1,0.3333333333333333
124095,2229186,4,7342667,3,4,5,1,1.6666666666666667
124095,2229187,5,7342673,6,4,20,2,6.666666666666667
124095,2229187,5,7342674,7,4,10,1,3.3333333333333335
124095,2229188,6,7342678,4,4,13,2,4.333333333333333
124095,2229188,6,7342679,5,4,1,1,0.3333333333333333
124095,2229189,7,7342681,2,4,3,1,1.0
124095,2229190,8,7342685,4,4,18,2,6.0
124095,2229190,8,7342686,5,4,1,1,0.3333333333333333
124095,2229191,9,7342688,2,4,15,2,5.0
124095,2229191,9,7342689,3,4,1,1,0.3333333333333333
124095,2229192,10,7342693,4,4,11,2,3.6666666666666665
124095,2229192,10,7342694,5,4,1,1,0.3333333333333333
124095,2229193,11,7342696,2,4,35,2,11.666666666666666
124095,2229193,11,7342697,3,4,1,1,0.3333333333333333
124095,2229194,12,7342700,3,4,16,2,5.333333333333333
